(11.78313, 14.51465, 24.05228)
(12.4708, 14.51465, 23.70303)
(13.45244, 14.51465, 23.16001)
(13.7754, 14.5497, 22.94873)
(14.61697, 14.61972, 22.37962)
(16.97735, 14.72459, 20.57682)
(17.35156, 14.72459, 20.26226)
(17.79812, 14.72459, 19.87115)
(18.21037, 14.72459, 19.49406)
(18.61463, 14.72459, 19.10841)
(19.0352, 14.72459, 18.68948)
(19.75103, 14.79438, 17.8777)
(20.14393, 14.79438, 17.4338)
(20.67542, 14.86408, 16.74259)
(21.06413, 14.86408, 16.25084)
(21.92529, 14.86408, 15.0688)
(22.10129, 14.86408, 14.80947)
(22.15928, 14.86408, 14.72256)
(22.31224, 14.86408, 14.4897)
(22.31224, 14.86408, 14.4897)
(22.31224, 14.86408, 14.4897)
(22.36897, 14.86408, 14.40197)
(22.62912, 14.86408, 13.98965)
(22.89944, 14.86408, 13.54265)
(23.3969, 14.86408, 12.66383)
(23.84524, 14.86408, 11.79797)
(25.31292, 14.86408, 8.188023)
(25.58643, 14.86408, 7.288475)
(25.66136, 14.86408, 7.02013)
(25.66136, 14.86408, 7.02013)
(25.66136, 14.86408, 7.02013)
(25.66136, 14.86408, 7.02013)
(25.66136, 14.86408, 7.02013)
(25.64289, 14.86408, 7.087281)
(25.62425, 14.86408, 7.154385)
(25.52841, 14.86408, 7.489189)
(25.52841, 14.86408, 7.489189)
(25.52841, 14.86408, 7.489189)
(25.52841, 14.86408, 7.489189)
(25.52841, 14.86408, 7.489189)
(25.52841, 14.86408, 7.489189)
(25.51858, 14.86408, 7.522609)
(25.47884, 14.86408, 7.656111)
(25.46592, 14.82924, 7.7614)
(25.46592, 14.82924, 7.7614)
(25.46592, 14.82924, 7.7614)
(25.45574, 14.82924, 7.794723)
(25.45574, 14.82924, 7.794723)
(25.45574, 14.82924, 7.794723)
(25.45574, 14.82924, 7.794723)
(25.45574, 14.82924, 7.794723)
(25.46279, 14.79438, 7.833364)
(25.48002, 14.75949, 7.838668)
(25.46975, 14.75949, 7.872011)
(25.47659, 14.72459, 7.910688)
(25.47659, 14.72459, 7.910688)
(25.48334, 14.68966, 7.949382)
(25.48334, 14.68966, 7.949382)
(25.48334, 14.68966, 7.949382)
(25.48334, 14.68966, 7.949382)
(25.48334, 14.68966, 7.949382)
